RESIDENCE,WORKPLACE,JOBS
17115002800,17115001500,2
17115002800,17115001802,6
17115002800,17115002000,22
17115002800,17115002100,9
17115002800,17115002200,2
17115002800,17115002800,16
17115002800,17115002901,6
17115002800,17115002903,5
17115002800,17115003100,41
17115002800,17167004000,2
17115002901,17021958700,4
17115002901,17031820902,2
17115002901,17077011700,2
17115002901,17113001700,2
17115002901,17115000200,2
17115002901,17115000500,2
17115002901,17115000600,2
17115002901,17115001000,193
17115002901,17115001100,27
17115002901,17115001200,22
17115002901,17115001300,2
17115002901,17115001500,2
17115002901,17115001600,12
17115002901,17115001700,2
17115002901,17115001802,2
17115002901,17115002000,101
17115002901,17115002100,30
17115002901,17115002200,4
17115002901,17115002601,2
17115002901,17115002800,2
17115002901,17115002901,36
17115002901,17115002902,6
17115002901,17115002903,6
17115002901,17115003000,13
17115002901,17115003100,69
17115002901,17143001200,2
17115002901,17167000300,2
17115002901,17167002000,2
17115002902,17019000402,2
17115002902,17019001301,2
17115002902,17021958600,2
17115002902,17029000400,2
17115002902,17077011700,2
17115002902,17115000600,13
17115002902,17115000900,15
17115002902,17115001000,151
17115002902,17115001100,6
17115002902,17115001200,10
17115002902,17115001400,2
17115002902,17115001500,6
17115002902,17115001600,8
17115002902,17115001700,4
17115002902,17115001802,12
17115002902,17115001900,2
17115002902,17115002000,67
17115002902,17115002100,25
17115002902,17115002200,6
17115002902,17115002402,2
17115002902,17115002500,2
17115002902,17115002800,2
17115002902,17115002901,10
17115002902,17115002902,9
17115002902,17115002903,11
17115002902,17115002904,6
17115002902,17115003100,77
17115002902,17139977100,2
17115002902,17143001200,2
17115002902,17167000300,2
17115002903,17029000400,4
17115002903,17031839100,4
17115002903,17077011700,2
17115002903,17097864802,2
17115002903,17113001700,2
17115002903,17113001800,2
17115002903,17115000300,4
17115002903,17115000600,4
17115002903,17115000900,6
17115002903,17115001000,57
17115002903,17115001100,3
17115002903,17115001200,6
17115002903,17115001400,8
17115002903,17115001500,6
17115002903,17115001600,2
17115002903,17115001700,12
17115002903,17115001802,17
17115002903,17115002000,64
17115002903,17115002100,32
17115002903,17115002200,6
17115002903,17115002300,4
17115002903,17115002401,4
17115002903,17115002402,7
17115002903,17115002500,5
17115002903,17115002800,3
17115002903,17115002901,14
17115002903,17115002902,11
17115002903,17115002903,27
17115002903,17115002904,14
17115002903,17115003100,45
17115002903,17139977100,4
17115002903,17143001200,4
17115002903,17167000300,2
17115002903,17167001900,4
17115002903,17173959100,2
17115002903,17173959400,2
17115002903,17197880202,2
17115002904,17077011700,8
17115002904,17107953500,2
17115002904,17113001103,2
17115002904,17113001800,2
17115002904,17115000300,5
17115002904,17115000500,4
17115002904,17115000600,4
17115002904,17115000900,10
17115002904,17115001000,129
17115002904,17115001100,12
17115002904,17115001200,4
17115002904,17115001400,3
17115002904,17115001500,7
17115002904,17115001600,13
17115002904,17115001802,9
17115002904,17115002000,69
17115002904,17115002100,14
17115002904,17115002200,8
17115002904,17115002401,2
17115002904,17115002402,2
17115002904,17115002500,4
17115002904,17115002800,7
17115002904,17115002901,16
17115002904,17115002902,2
17115002904,17115002903,8
17115002904,17115002904,10
17115002904,17115003100,99
17115002904,17143001200,2
17115002904,17167001004,2
17115003000,17039971700,4
17115003000,17115000600,2
17115003000,17115001000,63
17115003000,17115001200,6
17115003000,17115001802,5
17115003000,17115002000,16
17115003000,17115002100,4
17115003000,17115002200,6
17115003000,17115002901,4
17115003000,17115002903,5
17115003000,17115002904,2
17115003000,17115003000,10
17115003000,17115003100,19
17115003100,17029000400,6
17115003100,17031804603,2
17115003100,17031839100,2
17115003100,17113001600,2
17115003100,17113005700,2
17115003100,17115000200,2
17115003100,17115000300,2
17115003100,17115000500,3
17115003100,17115001000,2
17115003100,17115001700,3
17115003100,17115001802,2
17115003100,17115002000,7
17115003100,17115002902,2
17115003100,17115003100,6
17115003100,17139976900,2
17115003100,17167000900,2
17115003100,17167001900,2
17117956000,17117956000,22
17117956000,17117956100,16
17117956000,17119403402,2
17117956000,17167000202,2
17117956000,17167000300,7
17117956000,17167001400,2
17117956000,17167001800,2
17117956000,17167003400,6
17117956100,17117956000,13
17117956100,17117956100,49
17117956100,17117956400,2
17117956100,17117956900,2
17117956100,17167000300,4
17117956100,17167000900,2
17117956100,17167001300,2
17117956100,17167001400,2
17117956100,17167002000,4
17117956100,17167002400,4
17117956100,17167002900,4
17117956100,17167003000,2
17117956200,17117956200,17
17117956200,17117956400,2
17117956200,17137952000,2
17117956200,17167001300,2
17117956200,17167002900,2
17117956200,17167003400,2
17117956300,17117956100,6
17117956300,17117956300,19
17117956300,17117956400,24
17117956300,17167000300,2
17117956300,17167000900,2
17117956400,17021959000,2
17117956400,17077011700,2
17117956400,17117956000,2
17117956400,17117956100,2
17117956400,17117956300,32
17117956400,17117956400,130
17117956400,17119402721,2
17117956400,17119402900,2
17117956400,17119403604,2
17117956400,17135957700,2
17117956400,17167002900,2
17117956500,17117956300,4
17117956500,17117956400,12
17117956500,17119401500,2
17117956600,17001000100,2
17117956600,17083010100,2
17117956600,17083010401,2
17117956600,17117956600,25
17117956600,17119400200,2
17117956600,17119401300,17
17117956600,17119401500,2
17117956600,17119401800,2
17117956600,17119401903,6
17117956600,17119402000,2
17117956600,17119402100,22
17117956600,17119402400,2
17117956600,17119402701,8
17117956600,17119402721,6
17117956600,17119402900,6
17117956600,17119403121,2
17117956600,17119403534,2
17117956600,17167000202,2
17117956600,17167001300,2
17117956700,17001000100,2
17117956700,17117956600,2
17117956700,17117956700,27
17117956700,17117956800,2
17117956700,17119400801,2
17117956700,17119401000,2
17117956700,17119401300,4
17117956700,17119401903,2
17117956700,17119401904,2
17117956700,17119402100,4
17117956700,17119402701,2
17117956700,17119402721,6
17117956700,17119403002,4
17117956700,17119404100,2
17117956700,17163503404,2
17117956800,17083010401,2
17117956800,17117956800,2
17117956800,17117956900,6
17117956800,17117957000,2
17117956800,17117957200,8
17117956800,17119401300,2
17117956800,17163502603,3
17117956900,17021959000,2
17117956900,17117956400,16
17117956900,17117956900,35
17117956900,17117957200,4
17117956900,17119401300,4
17117956900,17119403533,2
17117956900,17119404000,2
17117956900,17135957600,2
17117956900,17135957700,2
17117956900,17167000300,4
17117956900,17167001300,2
17117957000,17117956300,4
17117957000,17117956900,9
17117957000,17117957100,8
17117957000,17117957200,2
17117957000,17119401300,2
17117957000,17119402300,2
17117957000,17135957600,2
17117957000,17135957700,2
17117957000,17135957800,4
17117957100,17021959000,2
17117957100,17117956300,2
17117957100,17117957000,2
17117957100,17117957100,11
17117957100,17119403601,2
17117957100,17135957600,2
17117957100,17135957700,2
17117957100,17167001004,2
17117957100,17167001300,2
17117957200,17021958200,2
17117957200,17117956900,2
17117957200,17117957000,3
17117957200,17117957100,6
17117957200,17117957200,49
17117957200,17119400801,2
17117957200,17119401300,2
17117957200,17119401722,2
17117957200,17119401901,2
17117957200,17119402900,7
17117957200,17119403001,2
17117957200,17119403101,2
17117957200,17119403121,4
17117957200,17119403702,2
17117957200,17119403801,2
17117957200,17119404000,4
17117957200,17135957700,2
17117957200,17167001300,2
17117957200,17167002000,4
17117957200,17169970100,2
17119400101,17119400101,21
17119400101,17119400200,10
17119400101,17119400802,2
17119400101,17119400951,31
17119400101,17119401500,2
17119400101,17119401903,7
17119400101,17119403001,13
17119400101,17119403121,2
17119400101,17119403534,2
17119400101,17119404000,66
17119400102,17119400101,30
17119400102,17119400200,12
17119400102,17119400801,4
17119400102,17119400802,8
17119400102,17119400903,2
17119400102,17119400951,28
17119400102,17119401800,2
17119400102,17119401903,20
17119400102,17119402900,7
17119400102,17119403001,4
17119400102,17119403402,2
17119400102,17119403533,2
17119400102,17119404000,18
17119400102,17119404100,4
17119400102,17163502404,2
17119400102,17163502500,2
17119400200,17119400101,4
17119400200,17119400200,10
17119400200,17119400801,6
17119400200,17119400951,8
17119400200,17119401300,2
17119400200,17119401800,2
17119400200,17119401903,20
17119400200,17119403001,4
17119400200,17119403121,2
17119400200,17119404000,2
17119400200,17119404100,2
17119400200,17163501604,2
17119400200,17163502100,2
17119400200,17167002000,2
17119400200,17197883100,2
17119400200,17199021000,2
17119400600,17119400101,4
17119400600,17119400200,11
17119400600,17119400802,2
17119400600,17119400903,8
17119400600,17119401903,2
17119400600,17119403533,2
17119400600,17163502404,8
17119400700,17043840303,2
17119400700,17119400101,6
17119400700,17119400200,3
17119400700,17119400700,24
17119400700,17119400802,2
17119400700,17119400903,3
17119400700,17119401903,2
17119400700,17119403001,4
17119400700,17119403122,2
17119400700,17119403502,2
17119400700,17119404000,2
17119400700,17163501300,2
17119400700,17163501604,2
17119400700,17163502100,2
17119400700,17163503414,2
17119400700,17163504500,2
17119400801,17119400101,7
17119400801,17119400802,4
17119400801,17119400951,47
17119400801,17119401903,2
17119400801,17119402900,2
17119400801,17119403300,2
17119400801,17119403533,2
17119400801,17119403534,2
17119400801,17119404000,28
17119400801,17121952100,2
17119400801,17163501502,2
17119400801,17163503402,2
17119400802,17119400101,14
17119400802,17119400200,20
17119400802,17119400600,2
17119400802,17119400700,2
17119400802,17119400801,10
17119400802,17119400802,6
17119400802,17119400903,2
17119400802,17119400951,44
17119400802,17119401300,2
17119400802,17119401903,11
17119400802,17119402000,2
17119400802,17119402400,2
17119400802,17119402900,7
17119400802,17119403001,5
17119400802,17119403300,2
17119400802,17119403531,2
17119400802,17119403533,2
17119400802,17119404000,41
17119400802,17119404100,6
17119400802,17163501604,2
17119400802,17163503304,2
17119400802,17163503402,2
17119400802,17163503904,2
17119400903,17119400101,3
17119400903,17119400200,2
17119400903,17119400903,10
17119400903,17119400951,24
17119400903,17119401903,20
17119400903,17119402900,2
17119400903,17119403001,11
17119400903,17119403300,2
17119400903,17119403402,2
17119400903,17119403533,4
17119400903,17119404000,13
17119400903,17163502100,2
17119400903,17163502300,2
17119400903,17163502800,2
17119400903,17163503202,2
17119400903,17163504500,2
17119400904,17119400101,4
17119400904,17119400200,2
17119400904,17119400903,6
17119400904,17119400951,21
17119400904,17119400952,2
17119400904,17119402100,2
17119400904,17119402701,2
17119400904,17119402900,4
17119400904,17119403122,2
17119400904,17119403533,3
17119400904,17119404000,8
17119400904,17119404100,8
17119400904,17163503402,2
17119400904,17163503414,2
17119400951,17031820902,2
17119400951,17119400101,19
17119400951,17119400200,6
17119400951,17119400700,4
17119400951,17119400801,6
17119400951,17119400802,8
17119400951,17119400903,2
17119400951,17119400904,2
17119400951,17119400951,127
17119400951,17119401800,2
17119400951,17119401903,10
17119400951,17119402600,2
17119400951,17119402900,3
17119400951,17119403001,11
17119400951,17119403002,2
17119400951,17119403101,2
17119400951,17119403121,2
17119400951,17119403402,2
17119400951,17119403533,6
17119400951,17119403534,2
17119400951,17119404000,69
17119400951,17119404100,2
17119400951,17163502100,2
17119400951,17163502300,2
17119400951,17163503414,2
17119400951,17163504500,2
17119400952,17029000400,2
17119400952,17119400101,27
17119400952,17119400200,16
17119400952,17119400801,3
17119400952,17119400802,4
17119400952,17119400903,2
17119400952,17119400951,19
17119400952,17119400952,2
17119400952,17119401000,2
17119400952,17119401903,11
17119400952,17119402400,2
17119400952,17119402900,3
17119400952,17119403001,15
17119400952,17119403002,2
17119400952,17119403101,2
17119400952,17119403121,2
17119400952,17119403300,2
17119400952,17119403531,2
17119400952,17119403533,4
17119400952,17119403534,2
17119400952,17119403604,2
17119400952,17119404000,16
17119400952,17119404100,5
17119400952,17163502500,2
17119400952,17163503904,2
17119400952,17199021000,4
17119401000,17119400801,2
17119401000,17119401000,25
17119401000,17119401100,2
17119401000,17119401300,8
17119401000,17119401722,2
17119401000,17119401903,10
17119401000,17119402000,2
17119401000,17119402100,4
17119401000,17119403001,4
17119401000,17119403101,2
17119401000,17119403121,2
17119401000,17119403533,2
17119401000,17119404000,2
17119401000,17163503413,2
17119401000,17163503904,2
17119401000,17163504354,2
17119401100,17119400101,2
17119401100,17119400200,2
17119401100,17119400801,4
17119401100,17119401100,29
17119401100,17119401300,24
17119401100,17119401721,2
17119401100,17119401800,2
17119401100,17119401901,5
17119401100,17119401903,16
17119401100,17119402000,4
17119401100,17119402100,6
17119401100,17119402400,4
17119401100,17119402701,2
17119401100,17119402721,4
17119401100,17119402900,4
17119401100,17119403001,7
17119401100,17119403121,4
17119401100,17119403531,2
17119401100,17119404000,2
17119401100,17119404100,2
17119401100,17163502404,2
17119401100,17163503414,2
17119401200,17119401000,2
17119401200,17119401100,5
17119401200,17119401200,4
17119401200,17119401300,8
17119401200,17119401903,6
17119401200,17119402100,2
17119401200,17119402400,2
17119401200,17119402600,2
17119401200,17119402721,2
17119401200,17119403001,4
17119401200,17119403002,2
17119401200,17119403533,2
17119401300,17083010300,2
17119401300,17119400801,2
17119401300,17119401100,2
17119401300,17119401200,2
17119401300,17119401300,35
17119401300,17119401500,2
17119401300,17119401722,11
17119401300,17119401800,4
17119401300,17119401903,16
17119401300,17119402100,3
17119401300,17119402200,2
17119401300,17119402400,6
17119401300,17119402721,2
17119401300,17119402801,2
17119401300,17119402900,4
17119401300,17119403001,11
17119401300,17119403531,2
